"row"	"col"	"value"
"4347"	"HA-50-1-T4"	"HP-50-3-TB"	23.6869230752779
"4348"	"HA-50-3-T4"	"HP-50-3-TB"	33.6855425069606
"4349"	"MP-50-2-TB"	"HP-50-3-TB"	21.8098719664722
"4350"	"HC-50-3-TB"	"HP-50-3-TB"	19.2709971004827
"4351"	"HP-50-3-TB"	"HP-50-3-TB"	0
"4352"	"HP-50-1-TB"	"HP-50-3-TB"	22.35916130111
"4353"	"MP-50-3-TB"	"HP-50-3-TB"	28.3781394876697
"4354"	"CTRL-50-4-TB"	"HP-50-3-TB"	23.4652214970304
"4355"	"MC-50-1-TB"	"HP-50-3-TB"	22.0276761808624
"4356"	"MC-50-3-TB"	"HP-50-3-TB"	27.7679516134809
"4357"	"MC-50-2-TB"	"HP-50-3-TB"	22.4617073948507
"4358"	"HP-50-2-TB"	"HP-50-3-TB"	23.1626376016892
"4359"	"HC-50-1-TB"	"HP-50-3-TB"	18.6007155599319
"4360"	"CTRL-50-3-TB"	"HP-50-3-TB"	23.7568218295945
"4361"	"MP-50-1-TB"	"HP-50-3-TB"	23.6905745270345
"4362"	"HA-50-3-T3"	"HP-50-3-TB"	33.6351698814346
"4363"	"HC-50-2-TB"	"HP-50-3-TB"	17.4024804030575
"4364"	"HP-50-2-TE"	"HP-50-3-TB"	25.5728169530776
"4365"	"MC-50-3-TE"	"HP-50-3-TB"	23.8742040022525
"4366"	"LP-50-1-T0"	"HP-50-3-TB"	30.4585689110846
"4367"	"LA-50-2-T0"	"HP-50-3-TB"	28.6404120570029
"4368"	"HA-50-1-T0"	"HP-50-3-TB"	28.2211302596991
"4369"	"CTRL-50-1-T0"	"HP-50-3-TB"	36.9978298308042
"4370"	"MN-50-1-T0"	"HP-50-3-TB"	40.921620727711
"4371"	"MN-50-2-T0"	"HP-50-3-TB"	38.850988678841
"4372"	"CTRL-50-3-T0"	"HP-50-3-TB"	28.0828439209569
"4373"	"HP-50-1-T0"	"HP-50-3-TB"	28.6493194713187
"4374"	"LC-50-3-T0"	"HP-50-3-TB"	32.8089657455736
"4375"	"CTRL-50-2-T0"	"HP-50-3-TB"	30.2903460664009
"4376"	"LA-50-3-T4"	"HP-50-3-TB"	27.6128030203371
"4377"	"HN-50-3-T4"	"HP-50-3-TB"	37.3027767637885
"4378"	"HN-50-1-T1"	"HP-50-3-TB"	26.0886147193021
"4379"	"LA-50-1-T1"	"HP-50-3-TB"	26.4798643559621
"4380"	"MA-50-1-T4"	"HP-50-3-TB"	28.1019993843826
"4381"	"HN-50-3-T1"	"HP-50-3-TB"	25.2709879635585
"4382"	"LA-50-2-T1"	"HP-50-3-TB"	23.1864637762523
"4383"	"MN-50-3-T1"	"HP-50-3-TB"	35.3405888507122
"4384"	"MN-50-1-T1"	"HP-50-3-TB"	37.5724991870646
"4385"	"HA-50-1-T1"	"HP-50-3-TB"	28.0282861747033
"4386"	"HA-50-2-T1"	"HP-50-3-TB"	22.6969022524134
"4387"	"HA-50-2-T2"	"HP-50-3-TB"	27.9403047156014
"4388"	"HA-50-3-T2"	"HP-50-3-TB"	21.8476138464232
"4389"	"HN-50-1-T2"	"HP-50-3-TB"	25.5268114585271
"4390"	"LN-50-2-T2"	"HP-50-3-TB"	25.5051068397869
"4391"	"CTRL-50-2-T0-2"	"HP-50-3-TB"	24.2316979907911
"4392"	"MA-50-1-T2"	"HP-50-3-TB"	20.1495674056317
"4393"	"MC-50-2-T0"	"HP-50-3-TB"	30.1097149067124
"4394"	"LA-50-2-T2"	"HP-50-3-TB"	23.8462464079416
"4395"	"LC-50-1-T0"	"HP-50-3-TB"	22.8438243725731
"4396"	"MN-50-2-T2"	"HP-50-3-TB"	26.210835214555
"4397"	"HP-50-2-T0"	"HP-50-3-TB"	24.3996497328274
"4398"	"LA-50-3-T3"	"HP-50-3-TB"	27.1221537268621
"4399"	"CTRL-50-4-T0"	"HP-50-3-TB"	26.1320917980655
"4400"	"MN-50-1-T3"	"HP-50-3-TB"	22.0118627814971
"4401"	"MA-50-1-T1"	"HP-50-3-TB"	24.9173708879013
"4402"	"HN-50-2-T3"	"HP-50-3-TB"	30.7550529341451
"4403"	"MN-50-3-T2-2"	"HP-50-3-TB"	26.8469799512742
"4404"	"MA-50-1-T3"	"HP-50-3-TB"	22.6499993617685
"4405"	"HN-50-1-T3"	"HP-50-3-TB"	22.2341257928277
"4406"	"LA-50-2-T3"	"HP-50-3-TB"	25.042068194518
"4407"	"LA-50-1-T3"	"HP-50-3-TB"	24.1319607613299
"4408"	"HN-50-1-T4"	"HP-50-3-TB"	21.9605164116895
"4409"	"HA-50-1-T4-2"	"HP-50-3-TB"	33.4700526095066
"4410"	"MA-50-3-T4"	"HP-50-3-TB"	32.8806405602654
"4411"	"MA-50-2-T2"	"HP-50-3-TB"	25.4522507822852
"4412"	"MA-50-2-T4"	"HP-50-3-TB"	39.4961781408796
"4413"	"MN-50-2-T4"	"HP-50-3-TB"	34.1561032407692
"4414"	"HA-50-2-T4"	"HP-50-3-TB"	24.5189553947742
"4415"	"LA-50-1-T4"	"HP-50-3-TB"	25.168046833947
"4416"	"HC-50-2-TM"	"HP-50-3-TB"	28.0622276560711
"4417"	"HC-50-1-TM"	"HP-50-3-TB"	25.5746029190645
"4418"	"MC-50-1-TM"	"HP-50-3-TB"	25.893065389595
"4419"	"MP-50-3-TM"	"HP-50-3-TB"	27.5592942614582
"4420"	"LA-50-2-T4"	"HP-50-3-TB"	24.925721629285
"4421"	"LN-50-1-T0"	"HP-50-3-TB"	36.4227633056804
"4422"	"MP-50-1-TM"	"HP-50-3-TB"	27.1034851992688
"4423"	"LC-50-2-T0"	"HP-50-3-TB"	35.5553803693375
"4424"	"HN-50-3-T2"	"HP-50-3-TB"	21.9172851019181
"4425"	"HP-50-1-TX"	"HP-50-3-TB"	23.3299586099291
"4426"	"HP-50-2-TX"	"HP-50-3-TB"	21.0860377161903
"4427"	"HC-50-1-TX"	"HP-50-3-TB"	31.9507905900666
"4428"	"HC-50-3-TM"	"HP-50-3-TB"	26.7757901659845
"4429"	"HP-50-3-TM"	"HP-50-3-TB"	27.4603034944888
"4430"	"HA-50-1-T2"	"HP-50-3-TB"	24.2007575155784
"4431"	"LN-50-2-T3"	"HP-50-3-TB"	28.1358671604237
"4432"	"MC-50-2-TM"	"HP-50-3-TB"	28.9731433889869
"4433"	"MC-50-3-TM"	"HP-50-3-TB"	25.754622051606
"4434"	"HP-50-2-TM"	"HP-50-3-TB"	22.0579970568816
"4435"	"CTRL-50-4-TM"	"HP-50-3-TB"	24.9853631984154
"4436"	"HC-50-1-TE"	"HP-50-3-TB"	25.7392321864965
"4437"	"MP-50-2-TE"	"HP-50-3-TB"	22.1814505157594
"4438"	"MC-50-2-TE"	"HP-50-3-TB"	22.3762655687465
"4439"	"HC-50-2-TE"	"HP-50-3-TB"	25.2918672118701
"4440"	"MC-50-1-TE"	"HP-50-3-TB"	21.0263546100663
"4441"	"HC-50-3-TE"	"HP-50-3-TB"	22.5262061202895
"4442"	"MP-50-1-TE"	"HP-50-3-TB"	23.2061189803131
"4443"	"HP-50-3-TE"	"HP-50-3-TB"	27.2615197348081
"4444"	"CTRL-50-4-TE"	"HP-50-3-TB"	26.4093595941489
"4445"	"HP-50-1-TE"	"HP-50-3-TB"	26.5975394637454
"4446"	"MP-50-3-TE"	"HP-50-3-TB"	26.2813746273771
"4447"	"CTRL-50-3-TE"	"HP-50-3-TB"	26.1218625385625
"4448"	"CTRL-50-4-TX"	"HP-50-3-TB"	23.4515398128556
"4449"	"MP-50-3-TX"	"HP-50-3-TB"	30.908764136452
"4450"	"MC-50-3-TX"	"HP-50-3-TB"	26.6769113457192
"4451"	"HC-50-3-TX"	"HP-50-3-TB"	27.301268504844
"4452"	"MA-50-3-T2"	"HP-50-3-TB"	27.7206639278794
"4453"	"MP-50-2-TX"	"HP-50-3-TB"	25.0606737177744
"4454"	"MC-50-2-TX"	"HP-50-3-TB"	28.7467176097799
"4455"	"HC-50-2-TX"	"HP-50-3-TB"	24.1206667419776
"4456"	"MC-50-1-TX"	"HP-50-3-TB"	26.7971603953989
"4457"	"CTRL-50-3-TX"	"HP-50-3-TB"	25.5560732008728
"4458"	"HP-50-1-TM"	"HP-50-3-TB"	24.4990877841999
"4459"	"MP-50-2-TM"	"HP-50-3-TB"	20.9088041634803
"4460"	"CTRL-50-3-TM"	"HP-50-3-TB"	22.6355406886972
"4461"	"HP-50-3-TX"	"HP-50-3-TB"	22.8423550407203
"4462"	"HP-50-3-T0"	"HP-50-3-TB"	27.2888498223669
"4463"	"LN-50-2-T0"	"HP-50-3-TB"	27.3516281834576
"4464"	"LN-50-3-T0"	"HP-50-3-TB"	30.0853666500619
"4465"	"MA-50-2-T0"	"HP-50-3-TB"	29.8278274812217
"4466"	"MC-50-3-T0"	"HP-50-3-TB"	21.6272094992026
"4467"	"MN-50-3-T0"	"HP-50-3-TB"	25.7211304570272
"4468"	"HN-50-1-T0"	"HP-50-3-TB"	23.2527111064
"4469"	"HC-50-2-T0"	"HP-50-3-TB"	40.1464017607298
"4470"	"HN-50-3-T0"	"HP-50-3-TB"	31.0770932676723
"4471"	"MP-50-1-T0"	"HP-50-1-TB"	34.6721571675527
"4472"	"MP-50-3-T0"	"HP-50-1-TB"	34.6311358108861
"4473"	"LP-50-3-T0"	"HP-50-1-TB"	30.145656033616
"4474"	"HA-50-2-T0"	"HP-50-1-TB"	31.1914699042531
"4475"	"MP-50-2-T0"	"HP-50-1-TB"	19.883724311692
"4476"	"MC-50-1-T0"	"HP-50-1-TB"	38.9740015267624
"4477"	"MA-50-1-T0"	"HP-50-1-TB"	27.3738946320309
"4478"	"MA-50-3-T0"	"HP-50-1-TB"	18.1475914724873
"4479"	"HC-50-3-T0"	"HP-50-1-TB"	38.4831512916086
"4480"	"LA-50-3-T0"	"HP-50-1-TB"	20.5218407550604
"4481"	"HC-50-1-T0"	"HP-50-1-TB"	30.6041946703503
"4482"	"HA-50-3-T0"	"HP-50-1-TB"	23.1700187476771
"4483"	"LA-50-1-T0"	"HP-50-1-TB"	31.007707081305
"4484"	"HN-50-2-T0"	"HP-50-1-TB"	33.3687331077346
"4485"	"LN-50-3-T1"	"HP-50-1-TB"	34.2708482007346
"4486"	"HA-50-3-T1"	"HP-50-1-TB"	16.8673426504438
"4487"	"LN-50-2-T1"	"HP-50-1-TB"	32.835542677886
"4488"	"MA-50-2-T1"	"HP-50-1-TB"	18.7780483344763
"4489"	"HN-50-2-T1"	"HP-50-1-TB"	32.0816581707437
"4490"	"MN-50-3-T2"	"HP-50-1-TB"	42.4451850842802
"4491"	"MA-50-3-T3"	"HP-50-1-TB"	15.5712174816163
"4492"	"MN-50-1-T4"	"HP-50-1-TB"	23.9906636482307
"4493"	"LN-50-2-T4"	"HP-50-1-TB"	14.2010030764014
"4494"	"LN-50-3-T2"	"HP-50-1-TB"	31.6152150682775
"4495"	"MN-50-1-T2"	"HP-50-1-TB"	30.0083568284835
"4496"	"HA-50-1-T4"	"HP-50-1-TB"	13.4813182076685
"4497"	"HA-50-3-T4"	"HP-50-1-TB"	27.3945850106845
"4498"	"MP-50-2-TB"	"HP-50-1-TB"	15.6213891284999
"4499"	"HC-50-3-TB"	"HP-50-1-TB"	19.2589277624759
"4500"	"HP-50-3-TB"	"HP-50-1-TB"	22.35916130111
"4501"	"HP-50-1-TB"	"HP-50-1-TB"	0
"4502"	"MP-50-3-TB"	"HP-50-1-TB"	18.1852615358131
"4503"	"CTRL-50-4-TB"	"HP-50-1-TB"	13.2180813713773
"4504"	"MC-50-1-TB"	"HP-50-1-TB"	11.0866551260584
"4505"	"MC-50-3-TB"	"HP-50-1-TB"	20.3266260974492
"4506"	"MC-50-2-TB"	"HP-50-1-TB"	14.3860195604087
"4507"	"HP-50-2-TB"	"HP-50-1-TB"	18.8296666810413
"4508"	"HC-50-1-TB"	"HP-50-1-TB"	19.0140327212123
"4509"	"CTRL-50-3-TB"	"HP-50-1-TB"	18.3695118905435
"4510"	"MP-50-1-TB"	"HP-50-1-TB"	15.5364162292301
"4511"	"HA-50-3-T3"	"HP-50-1-TB"	37.9782715078902
"4512"	"HC-50-2-TB"	"HP-50-1-TB"	13.7025438486785
"4513"	"HP-50-2-TE"	"HP-50-1-TB"	25.5020120849747
"4514"	"MC-50-3-TE"	"HP-50-1-TB"	20.5821726538809
"4515"	"LP-50-1-T0"	"HP-50-1-TB"	24.0498774423538
"4516"	"LA-50-2-T0"	"HP-50-1-TB"	23.7093152285368
"4517"	"HA-50-1-T0"	"HP-50-1-TB"	24.5618252319715
"4518"	"CTRL-50-1-T0"	"HP-50-1-TB"	37.2650090010207
"4519"	"MN-50-1-T0"	"HP-50-1-TB"	42.0973111250863
"4520"	"MN-50-2-T0"	"HP-50-1-TB"	35.9146687344252
"4521"	"CTRL-50-3-T0"	"HP-50-1-TB"	22.7854746825657
"4522"	"HP-50-1-T0"	"HP-50-1-TB"	24.5052425294698
"4523"	"LC-50-3-T0"	"HP-50-1-TB"	29.1143546866636
"4524"	"CTRL-50-2-T0"	"HP-50-1-TB"	35.8097718566857
"4525"	"LA-50-3-T4"	"HP-50-1-TB"	31.9820478304312
"4526"	"HN-50-3-T4"	"HP-50-1-TB"	39.8580001099966
"4527"	"HN-50-1-T1"	"HP-50-1-TB"	31.6882024633077
"4528"	"LA-50-1-T1"	"HP-50-1-TB"	31.4199101736658
"4529"	"MA-50-1-T4"	"HP-50-1-TB"	21.1645394486134
"4530"	"HN-50-3-T1"	"HP-50-1-TB"	28.875752518563
"4531"	"LA-50-2-T1"	"HP-50-1-TB"	24.5469110089318
"4532"	"MN-50-3-T1"	"HP-50-1-TB"	38.510251751847
"4533"	"MN-50-1-T1"	"HP-50-1-TB"	34.841221349421
"4534"	"HA-50-1-T1"	"HP-50-1-TB"	32.1067433096015
"4535"	"HA-50-2-T1"	"HP-50-1-TB"	16.1934791534103
"4536"	"HA-50-2-T2"	"HP-50-1-TB"	32.775075299004
"4537"	"HA-50-3-T2"	"HP-50-1-TB"	22.4037797505961
"4538"	"HN-50-1-T2"	"HP-50-1-TB"	32.9927093213453
"4539"	"LN-50-2-T2"	"HP-50-1-TB"	18.3232519485822
"4540"	"CTRL-50-2-T0-2"	"HP-50-1-TB"	26.1777990127418
"4541"	"MA-50-1-T2"	"HP-50-1-TB"	18.2135586108824
"4542"	"MC-50-2-T0"	"HP-50-1-TB"	27.0065454958157
"4543"	"LA-50-2-T2"	"HP-50-1-TB"	27.3708041970863
"4544"	"LC-50-1-T0"	"HP-50-1-TB"	16.6881794997031
"4545"	"MN-50-2-T2"	"HP-50-1-TB"	22.7016464510722
"4546"	"HP-50-2-T0"	"HP-50-1-TB"	22.705385230681
"4547"	"LA-50-3-T3"	"HP-50-1-TB"	30.3825786756719
"4548"	"CTRL-50-4-T0"	"HP-50-1-TB"	33.8462580827387
"4549"	"MN-50-1-T3"	"HP-50-1-TB"	16.7967608789211
"4550"	"MA-50-1-T1"	"HP-50-1-TB"	32.4959001997761
"4551"	"HN-50-2-T3"	"HP-50-1-TB"	36.0744268884094
"4552"	"MN-50-3-T2-2"	"HP-50-1-TB"	34.5901357161583
"4553"	"MA-50-1-T3"	"HP-50-1-TB"	13.8027680889902
"4554"	"HN-50-1-T3"	"HP-50-1-TB"	12.3719131748603
"4555"	"LA-50-2-T3"	"HP-50-1-TB"	22.9272333540947
"4556"	"LA-50-1-T3"	"HP-50-1-TB"	27.5700363802743
"4557"	"HN-50-1-T4"	"HP-50-1-TB"	22.2564358680903
"4558"	"HA-50-1-T4-2"	"HP-50-1-TB"	37.4310884891293
"4559"	"MA-50-3-T4"	"HP-50-1-TB"	37.4600830468455
"4560"	"MA-50-2-T2"	"HP-50-1-TB"	31.6419074499354
"4561"	"MA-50-2-T4"	"HP-50-1-TB"	44.8982514475601
"4562"	"MN-50-2-T4"	"HP-50-1-TB"	29.9255463837032
"4563"	"HA-50-2-T4"	"HP-50-1-TB"	15.1788007089738
"4564"	"LA-50-1-T4"	"HP-50-1-TB"	15.7874042626508
"4565"	"HC-50-2-TM"	"HP-50-1-TB"	33.6146639928599
"4566"	"HC-50-1-TM"	"HP-50-1-TB"	31.2019561803859
"4567"	"MC-50-1-TM"	"HP-50-1-TB"	32.3903333237374
"4568"	"MP-50-3-TM"	"HP-50-1-TB"	33.3711895579987
"4569"	"LA-50-2-T4"	"HP-50-1-TB"	18.5228408007967
"4570"	"LN-50-1-T0"	"HP-50-1-TB"	37.8105011996851
"4571"	"MP-50-1-TM"	"HP-50-1-TB"	33.6738317235874
"4572"	"LC-50-2-T0"	"HP-50-1-TB"	36.3648261196911
"4573"	"HN-50-3-T2"	"HP-50-1-TB"	16.5504695011192
"4574"	"HP-50-1-TX"	"HP-50-1-TB"	18.4247183321711
"4575"	"HP-50-2-TX"	"HP-50-1-TB"	23.182039789156
"4576"	"HC-50-1-TX"	"HP-50-1-TB"	37.9470223094945
"4577"	"HC-50-3-TM"	"HP-50-1-TB"	33.1150188668097
"4578"	"HP-50-3-TM"	"HP-50-1-TB"	34.1703219690329
"4579"	"HA-50-1-T2"	"HP-50-1-TB"	18.0512586226788
"4580"	"LN-50-2-T3"	"HP-50-1-TB"	32.8155584475325
"4581"	"MC-50-2-TM"	"HP-50-1-TB"	33.0654704219301
"4582"	"MC-50-3-TM"	"HP-50-1-TB"	31.3156159951715
"4583"	"HP-50-2-TM"	"HP-50-1-TB"	25.0473795190332
"4584"	"CTRL-50-4-TM"	"HP-50-1-TB"	29.9424399660292
"4585"	"HC-50-1-TE"	"HP-50-1-TB"	30.7710795161268
"4586"	"MP-50-2-TE"	"HP-50-1-TB"	16.6162438437848
"4587"	"MC-50-2-TE"	"HP-50-1-TB"	22.1239121539962
"4588"	"HC-50-2-TE"	"HP-50-1-TB"	28.4554337304959
"4589"	"MC-50-1-TE"	"HP-50-1-TB"	23.390099055107
"4590"	"HC-50-3-TE"	"HP-50-1-TB"	14.5881932517321
"4591"	"MP-50-1-TE"	"HP-50-1-TB"	17.0884462661848
"4592"	"HP-50-3-TE"	"HP-50-1-TB"	33.1409677870018
"4593"	"CTRL-50-4-TE"	"HP-50-1-TB"	32.7688564075759
"4594"	"HP-50-1-TE"	"HP-50-1-TB"	32.9442921853372
"4595"	"MP-50-3-TE"	"HP-50-1-TB"	30.0461244999454
"4596"	"CTRL-50-3-TE"	"HP-50-1-TB"	31.663656163674
"4597"	"CTRL-50-4-TX"	"HP-50-1-TB"	29.6047681990664
"4598"	"MP-50-3-TX"	"HP-50-1-TB"	37.860726849685
"4599"	"MC-50-3-TX"	"HP-50-1-TB"	32.5104879215609
"4600"	"HC-50-3-TX"	"HP-50-1-TB"	34.0697912921287
"4601"	"MA-50-3-T2"	"HP-50-1-TB"	34.2453416787581
"4602"	"MP-50-2-TX"	"HP-50-1-TB"	31.7510035019968
"4603"	"MC-50-2-TX"	"HP-50-1-TB"	34.591138934003
"4604"	"HC-50-2-TX"	"HP-50-1-TB"	30.0013724404603
"4605"	"MC-50-1-TX"	"HP-50-1-TB"	33.7330943760253
"4606"	"CTRL-50-3-TX"	"HP-50-1-TB"	34.3613388316258
"4607"	"HP-50-1-TM"	"HP-50-1-TB"	19.0251188949323
"4608"	"MP-50-2-TM"	"HP-50-1-TB"	21.3834088340368
"4609"	"CTRL-50-3-TM"	"HP-50-1-TB"	18.8538748075899
"4610"	"HP-50-3-TX"	"HP-50-1-TB"	17.9956564661207
"4611"	"HP-50-3-T0"	"HP-50-1-TB"	27.8499780815468
"4612"	"LN-50-2-T0"	"HP-50-1-TB"	33.58393496425
"4613"	"LN-50-3-T0"	"HP-50-1-TB"	26.5610566294636
"4614"	"MA-50-2-T0"	"HP-50-1-TB"	27.6703774909237
"4615"	"MC-50-3-T0"	"HP-50-1-TB"	26.2021948876584
"4616"	"MN-50-3-T0"	"HP-50-1-TB"	28.3369583850557
"4617"	"HN-50-1-T0"	"HP-50-1-TB"	21.249299339245
"4618"	"HC-50-2-T0"	"HP-50-1-TB"	38.9470951880702
"4619"	"HN-50-3-T0"	"HP-50-1-TB"	30.5345753612946
"4620"	"MP-50-1-T0"	"MP-50-3-TB"	37.4565359998726
"4621"	"MP-50-3-T0"	"MP-50-3-TB"	37.8949909166296
"4622"	"LP-50-3-T0"	"MP-50-3-TB"	33.911622612062
"4623"	"HA-50-2-T0"	"MP-50-3-TB"	32.1259624812378
"4624"	"MP-50-2-T0"	"MP-50-3-TB"	27.1213029624759
"4625"	"MC-50-1-T0"	"MP-50-3-TB"	41.7274242020906
"4626"	"MA-50-1-T0"	"MP-50-3-TB"	31.1705664926969
"4627"	"MA-50-3-T0"	"MP-50-3-TB"	23.1452963492588
"4628"	"HC-50-3-T0"	"MP-50-3-TB"	38.740133214561
"4629"	"LA-50-3-T0"	"MP-50-3-TB"	27.3854218051164
"4630"	"HC-50-1-T0"	"MP-50-3-TB"	33.5819039312281
"4631"	"HA-50-3-T0"	"MP-50-3-TB"	25.7694248804824
"4632"	"LA-50-1-T0"	"MP-50-3-TB"	36.222637457214
"4633"	"HN-50-2-T0"	"MP-50-3-TB"	37.032146828479
"4634"	"LN-50-3-T1"	"MP-50-3-TB"	34.2857960573514
"4635"	"HA-50-3-T1"	"MP-50-3-TB"	18.5158560959554
"4636"	"LN-50-2-T1"	"MP-50-3-TB"	33.6529748124526
"4637"	"MA-50-2-T1"	"MP-50-3-TB"	20.8491350902174
"4638"	"HN-50-2-T1"	"MP-50-3-TB"	32.8668473584057
"4639"	"MN-50-3-T2"	"MP-50-3-TB"	41.5320214808061
"4640"	"MA-50-3-T3"	"MP-50-3-TB"	14.638582521009
"4641"	"MN-50-1-T4"	"MP-50-3-TB"	25.2138343435493
"4642"	"LN-50-2-T4"	"MP-50-3-TB"	17.4876874625069
"4643"	"LN-50-3-T2"	"MP-50-3-TB"	32.5276186159594
"4644"	"MN-50-1-T2"	"MP-50-3-TB"	31.087858798077
"4645"	"HA-50-1-T4"	"MP-50-3-TB"	16.370991169848
"4646"	"HA-50-3-T4"	"MP-50-3-TB"	27.4384430990732
"4647"	"MP-50-2-TB"	"MP-50-3-TB"	22.3274783197864
"4648"	"HC-50-3-TB"	"MP-50-3-TB"	22.8878762078888
"4649"	"HP-50-3-TB"	"MP-50-3-TB"	28.3781394876697
"4650"	"HP-50-1-TB"	"MP-50-3-TB"	18.1852615358131
"4651"	"MP-50-3-TB"	"MP-50-3-TB"	0
"4652"	"CTRL-50-4-TB"	"MP-50-3-TB"	16.6185869021816
"4653"	"MC-50-1-TB"	"MP-50-3-TB"	18.7026949483619
"4654"	"MC-50-3-TB"	"MP-50-3-TB"	24.680954659336
"4655"	"MC-50-2-TB"	"MP-50-3-TB"	20.0854074477388
"4656"	"HP-50-2-TB"	"MP-50-3-TB"	25.4063520525029
"4657"	"HC-50-1-TB"	"MP-50-3-TB"	23.8045508559466
"4658"	"CTRL-50-3-TB"	"MP-50-3-TB"	21.5475939786142
"4659"	"MP-50-1-TB"	"MP-50-3-TB"	22.6703760622962
"4660"	"HA-50-3-T3"	"MP-50-3-TB"	36.9549635462311
"4661"	"HC-50-2-TB"	"MP-50-3-TB"	22.3078435865718
"4662"	"HP-50-2-TE"	"MP-50-3-TB"	25.6901944366162
"4663"	"MC-50-3-TE"	"MP-50-3-TB"	19.1333415109971
"4664"	"LP-50-1-T0"	"MP-50-3-TB"	29.4013584890111
"4665"	"LA-50-2-T0"	"MP-50-3-TB"	23.1908804947796
"4666"	"HA-50-1-T0"	"MP-50-3-TB"	29.7582823509311
"4667"	"CTRL-50-1-T0"	"MP-50-3-TB"	39.8948600676078
"4668"	"MN-50-1-T0"	"MP-50-3-TB"	44.7823426703309
"4669"	"MN-50-2-T0"	"MP-50-3-TB"	39.1067670120978
"4670"	"CTRL-50-3-T0"	"MP-50-3-TB"	27.4004559257104
"4671"	"HP-50-1-T0"	"MP-50-3-TB"	26.3526186710407
"4672"	"LC-50-3-T0"	"MP-50-3-TB"	33.7498863674005
"4673"	"CTRL-50-2-T0"	"MP-50-3-TB"	34.7417695632336
"4674"	"LA-50-3-T4"	"MP-50-3-TB"	31.7240059908046
"4675"	"HN-50-3-T4"	"MP-50-3-TB"	38.9766041530309
"4676"	"HN-50-1-T1"	"MP-50-3-TB"	31.7847244031493
"4677"	"LA-50-1-T1"	"MP-50-3-TB"	30.5663677543191
"4678"	"MA-50-1-T4"	"MP-50-3-TB"	19.9951036709307
"4679"	"HN-50-3-T1"	"MP-50-3-TB"	29.7746527385578
"4680"	"LA-50-2-T1"	"MP-50-3-TB"	26.0224500765884
"4681"	"MN-50-3-T1"	"MP-50-3-TB"	37.538444699898
"4682"	"MN-50-1-T1"	"MP-50-3-TB"	34.6133120028642
"4683"	"HA-50-1-T1"	"MP-50-3-TB"	31.0016280870969
"4684"	"HA-50-2-T1"	"MP-50-3-TB"	17.4922333662997
"4685"	"HA-50-2-T2"	"MP-50-3-TB"	32.3822187899494
"4686"	"HA-50-3-T2"	"MP-50-3-TB"	23.1133257298152
"4687"	"HN-50-1-T2"	"MP-50-3-TB"	35.083877803927
"4688"	"LN-50-2-T2"	"MP-50-3-TB"	20.3164375949991
"4689"	"CTRL-50-2-T0-2"	"MP-50-3-TB"	30.6090717462803
"4690"	"MA-50-1-T2"	"MP-50-3-TB"	21.2738710502527
"4691"	"MC-50-2-T0"	"MP-50-3-TB"	31.260141310865
"4692"	"LA-50-2-T2"	"MP-50-3-TB"	28.6463065181857
"4693"	"LC-50-1-T0"	"MP-50-3-TB"	24.2500948046126
"4694"	"MN-50-2-T2"	"MP-50-3-TB"	21.0126175888359
"4695"	"HP-50-2-T0"	"MP-50-3-TB"	27.7663900402604
"4696"	"LA-50-3-T3"	"MP-50-3-TB"	31.4425992283329
"4697"	"CTRL-50-4-T0"	"MP-50-3-TB"	36.8715426634839
"4698"	"MN-50-1-T3"	"MP-50-3-TB"	17.097104401787
"4699"	"MA-50-1-T1"	"MP-50-3-TB"	35.591741608694
"4700"	"HN-50-2-T3"	"MP-50-3-TB"	36.9524501564421
"4701"	"MN-50-3-T2-2"	"MP-50-3-TB"	35.205904925988
"4702"	"MA-50-1-T3"	"MP-50-3-TB"	18.5717848449306
"4703"	"HN-50-1-T3"	"MP-50-3-TB"	17.7426749647331
"4704"	"LA-50-2-T3"	"MP-50-3-TB"	22.4512193674497
"4705"	"LA-50-1-T3"	"MP-50-3-TB"	28.7711911657438
"4706"	"HN-50-1-T4"	"MP-50-3-TB"	24.0734110079596
"4707"	"HA-50-1-T4-2"	"MP-50-3-TB"	37.8535209525877
"4708"	"MA-50-3-T4"	"MP-50-3-TB"	37.578692438337
"4709"	"MA-50-2-T2"	"MP-50-3-TB"	31.4640725697005
"4710"	"MA-50-2-T4"	"MP-50-3-TB"	46.6075211972979
"4711"	"MN-50-2-T4"	"MP-50-3-TB"	29.0353030081411
"4712"	"HA-50-2-T4"	"MP-50-3-TB"	13.8377350113382
"4713"	"LA-50-1-T4"	"MP-50-3-TB"	14.3095616617765
"4714"	"HC-50-2-TM"	"MP-50-3-TB"	32.9760839657397
"4715"	"HC-50-1-TM"	"MP-50-3-TB"	32.1241958751351
"4716"	"MC-50-1-TM"	"MP-50-3-TB"	32.5061158774953
"4717"	"MP-50-3-TM"	"MP-50-3-TB"	32.1982198419231
"4718"	"LA-50-2-T4"	"MP-50-3-TB"	20.650319746704
"4719"	"LN-50-1-T0"	"MP-50-3-TB"	38.0053378516384
"4720"	"MP-50-1-TM"	"MP-50-3-TB"	32.5354155418577
"4721"	"LC-50-2-T0"	"MP-50-3-TB"	39.8350702740363
"4722"	"HN-50-3-T2"	"MP-50-3-TB"	19.3151431216563
"4723"	"HP-50-1-TX"	"MP-50-3-TB"	17.2291820605894
